Food Name,Calories,Protein_g,Carbohydrates_g,Taste,Ingredients,prep_time,Instructions,Description,Fat,No_serving
Vatha Kuzhambu Treat (Signature),288,13,25,Astringent,"Asafoetida, Black Pepper, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Er Powder, Garlic, Mustard Seeds, Onion, Sesame Oil, Tamarind, Tomato, Turmeric Powder",Total in 32M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic and saute  1-2 minutes. Add Tomato and cook until it turns mushy. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Garnish with Coriander Leaves and serve.",A healthy South Indian kuzhambu dish suitable for thyroid-friendly diets.,8,3
Homestyle Egg Dosa Bowl (Traditional),208,18,20,Bitter,"Eggs, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Mustard Seeds, Onion, Refined Oil, Tomato, Turmeric Powder",Total in 45M,Heat Refined Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A healthy South Indian egg dish suitable for thyroid-friendly diets.,7,4
Chicken Thokku Delight (Traditional),281,15,21,Spicy,"Chicken, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Ginger, Mustard Seeds, Onion, Sesame Oil, Tomato, Turmeric Powder",Total in 34M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A healthy South Indian chicken dish suitable for thyroid-friendly diets.,4,4
Golden Chicken Thokku Fusion (Instant),280,10,16,Spicy,"Chicken, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Ginger, Mustard Seeds, Onion, Sesame Oil, Tomato, Turmeric Powder",Total in 30M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A healthy South Indian chicken dish suitable for thyroid-friendly diets.,9,2
Golden Ginger Decoction Bowl (Regional),219,15,24,Bitter,"Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Ginger, Honey, Lemon, Mustard Seeds, Onion, Sesame Oil, Tulsi, Turmeric Powder",Total in 36M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A healthy South Indian dish suitable for thyroid-friendly diets.,8,2
Tangy Kara Kulambu Fusion (Regional),309,18,18,Astringent,"Mutton, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Er Powder, Garlic, Mustard Seeds, Onion, Sesame Oil, Tamarind, Tomato, Turmeric Powder",Total in 53M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic and saute  1-2 minutes. Add Tomato and cook until it turns mushy. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Garnish with Coriander Leaves and serve.",A healthy South Indian kuzhambu dish suitable for thyroid-friendly diets.,8,2
Smoky Curd Rice Stew (Healthy),240,10,27,Astringent,"Chili, Coriander Leaves, Cumin Seeds, Curd, Curry Leaves, Garlic, Lemon, Mustard Seeds, Onion, Rice, Sesame Oil, Turmeric Powder",Total in 43M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A healthy South Indian rice dish suitable for thyroid-friendly diets.,4,4
Vatha Kuzhambu Curry (Traditional),171,12,15,Spicy,"Asafoetida, Black Pepper, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Er Powder, Garlic, Mustard Seeds, Onion, Sesame Oil, Tamarind, Tomato, Turmeric Powder",Total in 36M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic and saute  1-2 minutes. Add Tomato and cook until it turns mushy. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Garnish with Coriander Leaves and serve.",A healthy South Indian kuzhambu dish suitable for thyroid-friendly diets.,9,3
Balanced Ragi Dosa Bowl (Signature),189,18,30,Spicy,"Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Millet, Mustard Seeds, Onion, Ragi, Refined Oil, Turmeric Powder",Total in 46M,Heat Refined Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A healthy South Indian millet dish suitable for thyroid-friendly diets.,10,4
Smoky Mutton Gravy Mix (Classic),298,8,14,Spicy,"Mutton, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Fennel Seeds, Garlic, Mustard Seeds, Onion, Sesame Oil, Tomato, Turmeric Powder",Total in 59M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A healthy South Indian mutton dish suitable for thyroid-friendly diets.,4,3
Fragrant Coconut Rice Treat (Regional),271,17,9,Astringent,"Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Lemon, Mustard Seeds, Onion, Rice, Sesame Oil, Turmeric Powder",Total in 54M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A healthy South Indian rice dish suitable for thyroid-friendly diets.,5,4
Hearty Ragi Dosa Mix (Traditional),196,10,12,Bitter,"Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Millet, Mustard Seeds, Onion, Ragi, Refined Oil, Turmeric Powder",Total in 28M,Heat Refined Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A healthy South Indian millet dish suitable for thyroid-friendly diets.,12,1
Hearty Upma Variety (Healthy),172,20,29,Astringent,"Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Mustard Seeds, Onion, Refined Oil, Rice, Turmeric Powder, Urad Dal",Total in 36M,Heat Refined Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A healthy South Indian tiffin dish suitable for thyroid-friendly diets.,10,2
Balanced Pongal Bowl (Signature),292,14,8,Astringent,"Black Pepper, Cashew, Cumin Seeds, Curry Leaves, Ginger, Moong Dal, Rice, Sesame Oil, Urad Dal",Total in 26M,Heat Sesame Oil in a pan. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A healthy South Indian tiffin dish suitable for thyroid-friendly diets.,5,2
Fragrant Fish Fry Treat (Traditional),220,16,13,Spicy,"Fish, Chili, Coconut, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Mustard Seeds, Onion, Sesame Oil, Sunflower Oil, Tamarind, Turmeric Powder",Total in 49M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and saute  Add Onion and saute  translucent. Add Garlic and saute  1 minute. Add the chopped vegetables and stir well. Add Turmeric Powder, Chili Powder and mix thoroughly. Cook on medium heat for 8-10 minutes stirring occasionally. Season with Salt and serve hot.",A healthy South Indian fish dish suitable for thyroid-friendly diets.,9,4
Golden Kozhi Varuval Bowl (Signature),264,13,11,Spicy,"Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Ginger, Mustard Seeds, Onion, Sesame Oil, Tomato, Turmeric Powder",Total in 37M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A healthy South Indian chicken dish suitable for thyroid-friendly diets.,8,2
Tangy Moong Dal Poriyal Fusion (Traditional),122,16,10,Astringent,"Asafoetida, Chickpea, Chili, Coconut, Cowpea, Curry Leaves, Moong Dal, Mustard Seeds, Onion, Sesame Oil, Tomato, Turmeric Powder, Urad Dal",Total in 45M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and saute  Add Onion and saute  translucent. Add the chopped vegetables and stir well. Add Turmeric Powder, Chili Powder and mix thoroughly. Cook on medium heat for 8-10 minutes stirring occasionally. Season with Salt and serve hot.",A healthy South Indian legume dish suitable for thyroid-friendly diets.,4,1
Puli Kuzhambu Mix (Special),330,16,24,Astringent,"Asafoetida, Black Pepper, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Er Powder, Garlic, Mustard Seeds, Onion, Sesame Oil, Tamarind, Tomato, Turmeric Powder",Total in 39M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic and saute  1-2 minutes. Add Tomato and cook until it turns mushy. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Garnish with Coriander Leaves and serve.",A healthy South Indian kuzhambu dish suitable for thyroid-friendly diets.,7,3
Homestyle Mint Kashayam Delight (Signature),247,6,12,Astringent,"Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Ginger, Honey, Lemon, Mint, Mustard Seeds, Onion, Sesame Oil, Tulsi, Turmeric Powder",Total in 56M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A healthy South Indian drink dish suitable for thyroid-friendly diets.,4,1
Zesty Paneer Kurma Delight (Healthy),342,9,8,Astringent,"Chili, Coconut, Garam Masala, Garlic, Ginger, Onion, Paneer, Pepper, Sunflower Oil, Tomato, Turmeric Powder",Total in 45M,Heat Sunflower Oil in a pan. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A healthy South Indian paneer dish suitable for thyroid-friendly diets.,5,4
Golden Coconut Rice Bowl (Classic),148,13,26,Astringent,"Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Lemon, Mustard Seeds, Onion, Rice, Sesame Oil, Turmeric Powder",Total in 44M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A healthy South Indian rice dish suitable for thyroid-friendly diets.,4,1
Balanced Mutton Gravy Curry (Signature),183,7,18,Spicy,"Mutton, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Fennel Seeds, Garlic, Ginger, Mustard Seeds, Onion, Sesame Oil, Tomato, Turmeric Powder",Total in 57M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic, Ginger and saute  1-2 minutes. Add Tomato and cook until it turns mushy. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Garnish with Coriander Leaves and serve.",A healthy South Indian mutton dish suitable for thyroid-friendly diets.,9,3
Tangy Kara Kulambu Stew (Instant),148,7,20,Astringent,"Mutton, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Er Powder, Garlic, Mustard Seeds, Onion, Sesame Oil, Tamarind, Tomato, Turmeric Powder",Total in 25M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic and saute  1-2 minutes. Add Tomato and cook until it turns mushy. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Garnish with Coriander Leaves and serve.",A healthy South Indian kuzhambu dish suitable for thyroid-friendly diets.,6,2
Smoky Lemon Rasam Treat (Instant),219,6,19,Astringent,"Asafoetida, Black Pepper, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Lemon, Mustard Seeds, Pepper, Sesame Oil, Tamarind, Tomato, Turmeric Powder",Total in 28M,"Heat Sesame Oil in a pot add Mustard Seeds and let them splutter. Add Curry Leaves and let them crackle. saute  until golden brown. Add Tomato and cook until soft. Add Turmeric Powder, Chili Powder and mix well. Add water and bring to a boil. Add Tamarind extract and simmer for 5-7 minutes. Season with Salt and serve hot.",A healthy South Indian soup dish suitable for thyroid-friendly diets.,5,2
Fragrant Drumstick Soup Masala (Regional),206,9,21,Spicy,"Black Pepper, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Drumstick, Garlic, Ginger, Mustard Seeds, Onion, Pepper, Sesame Oil, Tomato, Turmeric Powder",Total in 30M,"Heat Sesame Oil in a pot add Mustard Seeds and let them splutter. Add Curry Leaves and let them crackle. saute  Garlic, Ginger until golden brown. Add Tomato and cook until soft. Add Turmeric Powder, Chili Powder and mix well. Add water and bring to a boil. Season with Salt and serve hot.",A healthy South Indian soup dish suitable for thyroid-friendly diets.,10,1
Homestyle Nethili Masala Stew (Regional),312,17,11,Spicy,"Chili, Coconut, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Mustard Seeds, Onion, Sesame Oil, Tamarind, Turmeric Powder",Total in 32M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic and saute  1-2 minutes. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Add grated Coconut and cook for 2 more minutes. Garnish with Coriander Leaves and serve.",A healthy South Indian fish dish suitable for thyroid-friendly diets.,5,2
Fragrant Pepper Rasam Variety (Signature),227,12,10,Spicy,"Asafoetida, Black Pepper, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Mustard Seeds, Pepper, Sesame Oil, Tamarind, Tomato, Turmeric Powder",Total in 39M,"Heat Sesame Oil in a pot add Mustard Seeds and let them splutter. Add Curry Leaves and let them crackle. saute  until golden brown. Add Tomato and cook until soft. Add Turmeric Powder, Chili Powder and mix well. Add water and bring to a boil. Add Tamarind extract and simmer for 5-7 minutes. Season with Salt and serve hot.",A healthy South Indian soup dish suitable for thyroid-friendly diets.,7,2
Homestyle Aatu Kari Kuzhambu Fry (Classic),204,19,22,Spicy,"Asafoetida, Black Pepper, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Fennel Seeds, Garlic, Mustard Seeds, Onion, Sesame Oil, Tamarind, Tomato, Turmeric Powder",Total in 32M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and saute  Add Onion and saute  translucent. Add Garlic and saute  1 minute. Add the chopped vegetables and stir well. Add Turmeric Powder, Chili Powder and mix thoroughly. Cook on medium heat for 8-10 minutes stirring occasionally. Season with Salt and serve hot.",A healthy South Indian mutton dish suitable for thyroid-friendly diets.,10,3
Hearty Vendakkai Kuzhambu Variety (Traditional),277,16,18,Astringent,"Asafoetida, Black Pepper, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Er Powder, Garlic, Lady'S Finger, Mustard Seeds, Onion, Sesame Oil, Tamarind, Tomato, Turmeric Powder",Total in 44M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic and saute  1-2 minutes. Add Tomato and cook until it turns mushy. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Garnish with Coriander Leaves and serve.",A healthy South Indian kuzhambu dish suitable for thyroid-friendly diets.,4,3
